Unitary,Order,Coefficient
48,6,2.9037684868863376e-05
48,6,1.952319640422033e-05
48,6,2.022475858504011e-05
48,6,2.732427471963247e-05
48,6,2.7839582466213054e-05
48,6,2.491539354682767e-05
48,6,2.0017054970506142e-05
48,6,2.2123730826552112e-05
48,6,4.0209367120406104e-05
48,6,2.515406989030735e-05
48,6,3.1801889715304905e-05
48,6,2.1654547135116937e-05
48,6,2.0632327303072938e-05
48,6,2.7715059908967396e-05
48,6,2.2285670123441906e-05
48,6,2.686561942894864e-05
48,6,2.7679399738629422e-05
48,6,2.080111186917799e-05
48,6,1.925028483136274e-05
48,6,2.4922712793178244e-05
48,6,2.1512724406929197e-05
48,6,1.7723811262319888e-05
48,6,2.627352292610541e-05
48,6,1.8380161410265155e-05
48,6,2.0613134346644324e-05
48,6,2.3296449832422818e-05
48,6,2.3659047742235876e-05
48,6,2.0762741314366543e-05
48,6,2.6224082661881095e-05
48,6,1.995244082108668e-05
48,6,3.938794358783365e-05
48,6,2.39577469416859e-05
48,6,2.134927773331672e-05
48,6,2.0600822333338047e-05
48,6,1.7608030474988023e-05
48,6,2.097859586101289e-05
48,6,3.2602326538675206e-05
48,6,2.363933026453219e-05
48,6,2.281260218027774e-05
48,6,2.468339454641318e-05
48,6,2.083410575910179e-05
48,6,2.168366446530289e-05
48,6,3.075102688037011e-05
48,6,2.7982652064361373e-05
48,6,2.4201836065956248e-05
48,6,2.342853744010912e-05
48,6,2.554165051525659e-05
48,6,2.9788582678122894e-05
48,6,2.9297681585012362e-05
48,6,2.2284329651178566e-05
48,6,2.7712105773685568e-05
48,6,2.02902618150048e-05
48,6,2.093456449857592e-05
48,6,2.5107788419823313e-05
48,6,2.0192553739077092e-05
48,6,3.165162731342885e-05
48,6,2.7363882389917538e-05
48,6,2.022874002910566e-05
48,6,2.470579761162055e-05
48,6,2.376199207941805e-05
48,6,2.386831712516094e-05
48,6,2.6447436477996513e-05
48,6,3.095872027995575e-05
48,6,2.766509110873239e-05
48,6,2.490055001436151e-05
48,6,2.7259664222579653e-05
48,6,2.4700637096939607e-05
48,6,2.3044863288444587e-05
48,6,2.434039214524023e-05
48,6,2.313779989073902e-05
48,6,2.3519450736037283e-05
48,6,2.3738711357572655e-05
48,6,2.1113525254480873e-05
48,6,1.6666875515070753e-05
48,6,1.832753429078588e-05
48,6,2.1081338354744962e-05
48,6,2.298168471225452e-05
48,6,2.1470134998810277e-05
48,6,2.0857437845801493e-05
48,6,2.238925986078677e-05
48,6,1.733191763620098e-05
48,6,2.3215620982650162e-05
48,6,1.7062530344068486e-05
48,6,2.268132862927807e-05
48,6,1.657359707180036e-05
48,6,2.5273093821083593e-05
48,6,1.833419056783154e-05
48,6,2.635582062067871e-05
48,6,2.3172888714058468e-05
48,6,1.7761756452102856e-05
48,6,2.2765933124127883e-05
48,6,2.6077581591720938e-05
48,6,2.0387994266995606e-05
48,6,1.9995765127302256e-05
48,6,3.617916283491442e-05
48,6,2.0102526634675178e-05
48,6,2.4974156952813683e-05
48,6,2.8506205314480208e-05
48,6,2.1519369809902517e-05
48,6,2.357786645986777e-05
48,7,-1.225487884612029e-05
48,7,-1.2156850967935966e-05
48,7,-1.2679186029238758e-05
48,7,-1.1803902223511838e-05
48,7,-1.0022143137341789e-05
48,7,-1.201449055843797e-05
48,7,-1.1309465635472003e-05
48,7,-1.132034107266449e-05
48,7,-1.0517105397717932e-05
48,7,-1.2847015030561235e-05
48,7,-1.2730004174461634e-05
48,7,-1.3520562669861597e-05
48,7,-1.2041923594759227e-05
48,7,-1.8745597534168708e-05
48,7,-1.7434950307004403e-05
48,7,-1.8254203618862892e-05
48,7,-1.0796427780837835e-05
48,7,-9.596924539045291e-06
48,7,-1.211909752813544e-05
48,7,-1.6667123978475538e-05
48,7,-1.4520986112444756e-05
48,7,-1.5636371359979142e-05
48,7,-1.1709720216811529e-05
48,7,-1.4708155684072563e-05
48,7,-1.112317067493402e-05
48,7,-1.2416394727146434e-05
48,7,-1.593946791853039e-05
48,7,-1.2043076351195487e-05
48,7,-1.5015678781097496e-05
48,7,-1.3602051047377137e-05
48,7,-1.6882589370472475e-05
48,7,-1.2163775808316527e-05
48,7,-1.376878134402024e-05
48,7,-1.8601541906569294e-05
48,7,-1.378780007321037e-05
48,7,-1.1912286018007635e-05
48,7,-1.2393535258371292e-05
48,7,-1.2157366219720292e-05
48,7,-1.2808945590539385e-05
48,7,-1.273944861581236e-05
48,7,-1.3418578070471414e-05
48,7,-1.0509460051550014e-05
48,7,-1.0402395473615701e-05
48,7,-1.2556231914971486e-05
48,7,-1.2440922592882715e-05
48,7,-1.410570054590155e-05
48,7,-1.3882926249354289e-05
48,7,-1.4939144195629721e-05
48,7,-2.085723979703167e-05
48,7,-1.2572782073362642e-05
48,7,-1.5007030979379747e-05
48,7,-1.2195481197107579e-05
48,7,-1.3436822114601545e-05
48,7,-1.3525741014203574e-05
48,7,-1.4178650886209024e-05
48,7,-1.5804038162212227e-05
48,7,-1.2233790029620556e-05
48,7,-1.2692566887678719e-05
48,7,-9.93458791651269e-06
48,7,-1.4729457225301078e-05
48,7,-1.2004239841586237e-05
48,7,-1.2702432373046073e-05
48,7,-1.2007945704879284e-05
48,7,-9.477007162815836e-06
48,7,-1.154806621901926e-05
48,7,-1.3145807680571238e-05
48,7,-1.3594917519841535e-05
48,7,-1.0493755901482422e-05
48,7,-1.1321505649733871e-05
48,7,-1.867528941783435e-05
48,7,-1.0209670971602616e-05
48,7,-1.639053620576753e-05
48,7,-1.0633594159188827e-05
48,7,-1.2250563029073369e-05
48,7,-1.332159711209984e-05
48,7,-1.3957976710915747e-05
48,7,-1.2987264420444771e-05
48,7,-1.3395128262293015e-05
48,7,-1.1241346773482972e-05
48,7,-1.2068625126339237e-05
48,7,-1.4787336051791936e-05
48,7,-1.1955178238442902e-05
48,7,-1.4337106065380174e-05
48,7,-1.3487529149093887e-05
48,7,-1.3615654636521231e-05
48,7,-1.1752690376215497e-05
48,7,-1.2713266579426799e-05
48,7,-1.2773877541997532e-05
48,7,-1.3723480133441296e-05
48,7,-1.2048239166671023e-05
48,7,-1.072852084142115e-05
48,7,-1.2015289966201914e-05
48,7,-1.1939063526592144e-05
48,7,-1.2302946438261318e-05
48,7,-1.2425597725224775e-05
48,7,-1.2797678189237238e-05
48,7,-1.160518222421408e-05
48,7,-1.8299470453125508e-05
48,7,-1.0381256971151993e-05
48,7,-1.4674840664316861e-05
48,7,-1.2642290266719615e-05
48,7,-1.1774848674996177e-05
48,7,-1.2382289575183538e-05
48,7,-1.315544114829421e-05
48,7,-1.2558192177898457e-05
48,7,-1.2258286562685246e-05
48,7,-1.4117155277121578e-05
48,7,-1.2362671775248006e-05
48,7,-1.4241596824878867e-05
48,7,-1.1890931882963397e-05
48,7,-1.4510230975883922e-05
48,7,-1.3232311625012888e-05
48,7,-1.2357713192871083e-05
48,7,-1.1535691368011523e-05
48,7,-9.89749850979844e-06
48,7,-1.320670910686121e-05
48,7,-1.0587995727382761e-05
48,7,-1.07431432201268e-05
48,7,-1.1221736352437961e-05
48,7,-1.2158185938836635e-05
48,8,1.0162534084500125e-05
48,8,1.0770382093935166e-05
48,8,9.626089112973015e-06
48,8,1.0154343227944396e-05
48,8,9.35135957039852e-06
48,8,1.0375159262612289e-05
48,8,8.286124815847363e-06
48,8,7.4386651503947974e-06
48,8,1.173214652283144e-05
48,8,1.0015906829852629e-05
48,8,1.1374910297931465e-05
48,8,9.499643753544014e-06
48,8,1.1111710675866093e-05
48,8,2.202955987361092e-05
48,8,7.870208726144432e-06
48,8,1.662335083216942e-05
48,8,8.671645661994598e-06
48,8,1.13552310307689e-05
48,8,9.869668583173657e-06
48,8,1.400380534254483e-05
48,8,1.2384519741509591e-05
48,8,9.054493724739462e-06
48,8,1.0096981442107237e-05
48,8,1.085593297295664e-05
48,8,1.2191932652731025e-05
48,8,9.40268232975562e-06
48,8,1.4490548591243428e-05
48,8,1.137290707129931e-05
48,8,1.236672936489122e-05
48,8,7.738871791635978e-06
48,8,8.243854492126046e-06
48,8,1.3168689224506548e-05
48,8,9.830742582629941e-06
48,8,9.364343535965991e-06
48,8,1.0691798180188512e-05
48,8,1.1154234848175773e-05
48,8,9.696574941960208e-06
48,8,1.3643512554046059e-05
48,8,8.696470916451707e-06
48,8,1.0980760020494788e-05
48,8,9.39174168378224e-06
48,8,9.415378736506543e-06
48,8,9.615688431769689e-06
48,8,1.1471966238832745e-05
48,8,8.189265691539217e-06
48,9,-3.9234648514479935e-06
48,9,-4.113942292164035e-06
48,9,-4.012917313800401e-06
48,9,-3.773973060095708e-06
48,9,-4.0875287225198165e-06
48,9,-3.783353190809865e-06
48,9,-3.8297149231629945e-06
48,9,-3.899171138313832e-06
48,9,-4.04406891866074e-06
48,9,-4.038265845087525e-06
48,10,1.0443157926480007e-05
49,1,-0.00045589827014140755
49,1,-0.00047322862099740326
49,1,-0.00042805662994379505
49,1,-0.00039093533798773895
49,1,-0.0004024736572659685
49,1,-0.0004648473575137985
49,1,-0.0004292645137387725
49,1,-0.00035936251224730784
49,1,-0.000469518329069339
49,1,-0.000453030477705129
49,2,0.00023769867730345974
49,2,0.00020529200578186109
49,2,0.00024170026779938398
49,2,0.00020766773821187024
49,2,0.0002725539779580208
49,2,0.00021049116546783332
49,2,0.00017436096802659343
49,2,0.0003241488226320354
49,2,0.00022409684498916324
49,2,0.00021268753028286577
49,2,0.00020951559322306297
49,2,0.0002557672885068597
49,2,0.00026885665567124694
49,2,0.00024136908288919866
49,2,0.00019543785559374973
49,2,0.00026021885251753345
49,2,0.00026059183202729343
49,2,0.00018414352874708892
49,2,0.0001879909638946689
49,2,0.00021493656543906486
49,2,0.0002677649879547578
49,2,0.00016015002063553193
49,2,0.00021345215692303142
49,2,0.0003727630504815605
49,2,0.00016288907649196092
49,2,0.00025703326050143357
49,2,0.00020808192472456503
49,2,0.00018053015866666442
49,2,0.00022505085226093155
49,2,0.00018620463267565523
49,2,0.00020344113974887497
49,2,0.0001812853883034391
49,2,0.00020264607926945668
49,2,0.00027960524240073554
49,2,0.0001965514760716941
49,2,0.000257149294829798
49,2,0.00019230758102021215
49,2,0.00023449064385916868
49,2,0.00023233709225771958
49,2,0.00022028350980279378
49,2,0.00020830324193594026
49,2,0.00021425084107558822
49,2,0.0001898417478913875
49,2,0.0001878489812961083
49,2,0.0002284375892343761
49,3,-0.00010833745235619232
49,3,-0.0001260534282120596
49,3,-0.00012157036348531034
49,3,-0.00012736849501584566
49,3,-0.00011707057887980709
49,3,-9.653075804070911e-05
49,3,-0.00015030633835072228
49,3,-0.00013286031395037077
49,3,-0.00010925176652672728
49,3,-9.558064387435092e-05
49,3,-0.00012340768904489234
49,3,-0.00012840304175570658
49,3,-7.914614657845856e-05
49,3,-0.00014148119720949501
49,3,-0.00016620392436106232
49,3,-0.00010005497830013283
49,3,-0.00016196680631705424
49,3,-0.00011989131594564135
49,3,-9.47111065410751e-05
49,3,-0.000137159460918001
49,3,-0.00011819563438144427
49,3,-0.0001072421877757907
49,3,-9.655536218683314e-05
49,3,-9.961807903516168e-05
49,3,-0.00013110160964390838
49,3,-0.00010610440613698061
49,3,-0.00013533231205782776
49,3,-0.00010590812932562886
49,3,-0.00015811373501348978
49,3,-0.00012423016277622012
49,3,-0.00010355350817618507
49,3,-0.00014222307985771291
49,3,-0.00010860434794865374
49,3,-0.00010960553913906036
49,3,-9.322166640050029e-05
49,3,-0.0001554647668799747
49,3,-9.623965057011213e-05
49,3,-0.00011366273232388938
49,3,-0.00012349367991559498
49,3,-0.00013861167060161367
49,3,-8.861046785628351e-05
49,3,-0.00011739790603874529
49,3,-0.0001403470034478468
49,3,-0.0001071260534808678
49,3,-0.00013634627791434147
49,3,-0.00010289170934282721
49,3,-9.651862656172067e-05
49,3,-0.00011652493117364114
49,3,-0.00011303468030984248
49,3,-0.00013651417395090093
49,3,-0.00011863031732980238
49,3,-0.00010685053967401953
49,3,-0.0001455205970216112
49,3,-0.00012079013957502037
49,3,-0.00014226402197371402
49,3,-0.00011550894423376291
49,3,-0.00013463338574342307
49,3,-0.00013650673753342482
49,3,-0.00011870396368636324
49,3,-0.0001267033008315916
49,3,-0.00011734173789865429
49,3,-0.00011272520143430783
49,3,-0.00011192056202203105
49,3,-0.000137138421087427
49,3,-8.110907742828733e-05
49,3,-0.0001155818966663465
49,3,-0.00012587203706662507
49,3,-8.227888113536002e-05
49,3,-0.0001081592216405446
49,3,-0.00014612956758531002
49,3,-9.906748501994743e-05
49,3,-0.00011237518077451361
49,3,-9.206796151813658e-05
49,3,-0.00012319572938148502
49,3,-0.00014859255129411248
49,3,-0.00013831023458686767
49,3,-8.785465705718937e-05
49,3,-0.00011104214947302318
49,3,-0.00015916767053167314
49,3,-0.00010539272179446821
49,3,-0.0001281328863437376
49,3,-0.00014591457335836607
49,3,-8.635516739845858e-05
49,3,-0.00012456267829086699
49,3,-0.00017317108135428156
49,3,-0.00010818528408573609
49,3,-8.797683651181194e-05
49,3,-8.761337101928382e-05
49,3,-0.00011355518796868596
49,3,-8.107157419560908e-05
49,3,-0.0001266670218156198
49,3,-0.00010059995943736109
49,3,-0.00014030012613755726
49,3,-0.0001104310642007165
49,3,-9.989029492543736e-05
49,3,-0.00010829500200062623
49,3,-0.00010393384888548354
49,3,-8.898895276874684e-05
49,3,-8.865610165036052e-05
49,3,-0.0001107599178591036
49,3,-0.00010811589462203825
49,3,-0.00010414596206887391
49,3,-0.00012938277073603992
49,3,-0.0001048996855021975
49,3,-0.00010010567213792579
49,3,-0.00012263172943532583
49,3,-9.340212389842499e-05
49,3,-0.00011046799183362873
49,3,-0.00010017371232642512
49,3,-0.00013436410351475405
49,3,-0.0001221365535103407
49,3,-0.0001262225184393393
49,3,-0.00012191578385980262
49,3,-9.662957644474772e-05
49,3,-0.00010422881871419303
49,3,-0.00011822257431367289
49,3,-0.00010992345394023097
49,3,-0.00010924929420491776
49,3,-0.000107779844141618
49,3,-0.0001022878247407859
49,4,5.695637897587365e-05
49,4,6.125526741132106e-05
49,4,5.9834381944525225e-05
49,4,7.137788218523279e-05
49,4,4.440163108983554e-05
49,4,7.057428997945685e-05
49,4,7.110226830782298e-05
49,4,6.208075814992896e-05
49,4,0.0001036399808434057
49,4,5.858265115817358e-05
49,4,5.3947680875500936e-05
49,4,7.163423050278632e-05
49,4,7.496647117454693e-05
49,4,6.357913056405015e-05
49,4,6.0361001184275185e-05
49,4,5.405276159283192e-05
49,4,8.459394758284958e-05
49,4,7.110756003325883e-05
49,4,6.865113545238887e-05
49,4,5.5354156408002136e-05
49,4,8.098215777350198e-05
49,4,7.04381249634674e-05
49,4,5.80042156509846e-05
49,4,8.80634763432531e-05
49,4,6.071981641352176e-05
49,4,6.38834405064331e-05
49,4,5.978778365588221e-05
49,4,9.039132265159652e-05
49,4,4.6439332518675227e-05
49,4,7.635188677278576e-05
49,4,7.131867109517578e-05
49,4,4.459894665750569e-05
49,4,6.431481622487008e-05
49,4,8.827607328660989e-05
49,4,5.276206778820106e-05
49,4,5.73716048847114e-05
49,4,4.5688734157430026e-05
49,4,6.507727123093075e-05
49,4,7.319869788515468e-05
49,4,7.40224122207571e-05
49,4,4.8501262523132385e-05
49,4,7.919700459505606e-05
49,4,0.00010437094812625606
49,4,5.251625042455868e-05
49,4,8.761953922834426e-05
49,4,9.289321690398642e-05
49,4,5.274919494935418e-05
49,4,6.261422022872922e-05
49,4,0.00011107643858494166
49,4,6.267451415366458e-05
49,4,5.165842108038353e-05
49,4,6.596061786998697e-05
49,4,6.310281216106696e-05
49,4,5.1532529374381184e-05
49,4,9.947966690285605e-05
49,4,6.11752453733469e-05
49,4,0.00011298191574687889
49,4,7.101944784951793e-05
49,4,5.6622975333756726e-05
49,4,7.227192291257883e-05
49,4,6.259599030103544e-05
49,4,5.831164477610731e-05
49,4,4.915131487481843e-05
49,4,7.093060245012364e-05
49,4,5.940640813930555e-05
49,4,6.640862348883966e-05
49,4,7.201480987057335e-05
49,4,5.510506838500031e-05
49,4,5.260766058688487e-05
49,4,6.5758448210187e-05
49,4,5.100398326888767e-05
49,4,5.9119219523252875e-05
49,4,5.106029850997953e-05
49,4,7.756104609856165e-05
49,4,7.303612968047248e-05
49,4,8.579375535145437e-05
49,4,6.444766792111848e-05
49,4,6.125742726927687e-05
49,4,5.275578723224134e-05
49,4,8.379931376374154e-05
49,4,6.482045523454995e-05
49,4,5.249937535178775e-05
49,4,7.300040024539936e-05
49,4,6.578443303484853e-05
49,4,5.273700095866077e-05
49,4,6.233520200862148e-05
49,4,6.609134792663534e-05
49,4,4.6632157954999866e-05
49,4,5.4822902609475224e-05
49,4,6.467938178609313e-05
49,4,6.420199154237133e-05
49,4,7.965966685316916e-05
49,4,4.9608647900835416e-05
49,4,6.616917435745313e-05
49,4,7.610658893785754e-05
49,4,9.220421971482668e-05
49,4,5.319957713725658e-05
49,4,6.340639943867038e-05
49,4,8.343458431957348e-05
49,4,6.320598963557167e-05
49,4,7.239375402646428e-05
49,4,7.060851917287865e-05
49,4,5.131480577335191e-05
49,4,5.904933738538662e-05
49,4,9.299197548701238e-05
49,4,7.217600720701151e-05
49,4,5.770456901529867e-05
49,4,5.143085979066755e-05
49,4,7.498207236729401e-05
49,4,5.334052898814921e-05
49,4,7.348659788710278e-05
49,4,6.21534227954291e-05
49,4,7.510814974656465e-05
49,4,6.64773375929363e-05
49,4,5.65704066229442e-05
49,4,5.649388843328456e-05
49,4,5.683176756218875e-05
49,4,6.0272499481709406e-05
49,4,5.433228844174649e-05
49,4,6.716183666130652e-05
49,4,7.135189945415272e-05
49,4,7.609776571338773e-05
49,4,8.6930950683629e-05
49,4,7.962622857526219e-05
49,4,5.9436324647147684e-05
49,4,7.68846381638914e-05
49,4,5.845619188045087e-05
49,4,7.89842909478413e-05
49,4,5.600037760299009e-05
49,4,7.19670442946833e-05
49,4,7.450405834546984e-05
49,4,8.045927623756105e-05
49,4,7.225285450752832e-05
49,4,6.251954045023719e-05
49,4,6.391497437195604e-05
49,4,7.302683638117549e-05
49,4,6.567837453054983e-05
49,4,7.384288740410619e-05
49,4,6.241603015208689e-05
49,4,6.46913087381738e-05
49,4,5.456109884530386e-05
49,4,5.3810598399141736e-05
49,4,4.119692429243384e-05
49,4,5.580504769538429e-05
49,4,5.969812577362769e-05
49,4,7.519893530094911e-05
49,4,4.7793853020182316e-05
49,4,6.668252564907812e-05
49,4,8.812795676393847e-05
49,4,5.7575454714296656e-05
49,4,7.176671238827821e-05
49,4,8.45493557415202e-05
49,4,4.2192934808977167e-05
49,4,6.579799198384238e-05
49,4,8.599765178252981e-05
49,4,6.534567822392997e-05
49,4,5.082305045468139e-05
49,4,6.0001424492975124e-05
49,4,6.987965484484145e-05
49,4,5.292844211865274e-05
49,4,7.253860854917343e-05
49,4,6.97607759248379e-05
49,4,5.104866064710117e-05
49,4,8.784868951290046e-05
49,4,0.00010972621815550721
49,4,6.187006069658993e-05
49,4,7.098221975563576e-05
49,4,9.254250688105e-05
49,4,4.58196029298602e-05
49,4,6.851295540157132e-05
49,4,7.896635906892428e-05
49,4,5.891251505337871e-05
49,4,6.939264346557953e-05
49,4,7.503941594031287e-05
49,4,6.28755632204131e-05
49,4,5.5689307207372186e-05
49,4,5.415853641877185e-05
49,4,7.997060225450043e-05
49,4,4.880206334949557e-05
49,4,5.445625385948379e-05
49,4,5.783537493531408e-05
49,4,4.5791739116984084e-05
49,4,5.4018394743517194e-05
49,4,4.4678349297072286e-05
49,4,5.59983805195792e-05
49,4,6.327508986522903e-05
49,4,6.957167603435698e-05
49,4,5.789520879050737e-05
49,4,5.3434469930824794e-05
49,4,5.740025944196139e-05
49,4,6.253791357258665e-05
49,4,5.5564027330012926e-05
49,4,4.948159642375992e-05
49,4,5.823158924179349e-05
49,4,4.6704630123078125e-05
49,4,5.876533152917451e-05
49,4,7.200104154977155e-05
49,4,5.537376032142957e-05
49,4,5.670673508285302e-05
49,4,5.394169782281413e-05
49,4,6.872140997226604e-05
49,4,7.102482678152192e-05
49,4,5.263372970663638e-05
49,4,6.263230138898651e-05
49,4,6.116197126304095e-05
49,4,5.955849990665091e-05
49,4,7.127449691555834e-05
49,4,6.438951095789664e-05
49,4,5.563629800947511e-05
49,4,5.774106604449614e-05
49,5,-2.9251451035280517e-05
49,5,-4.474334498487441e-05
49,5,-3.6639234190238124e-05
49,5,-2.458364191664002e-05
49,5,-3.3557643808869745e-05
49,5,-3.769778040101627e-05
49,5,-3.144039831246977e-05
49,5,-3.621190066465665e-05
49,5,-2.5513505482095998e-05
49,5,-3.362966998082077e-05
49,5,-3.6478953811241494e-05
49,5,-4.004579820085364e-05
49,5,-2.5803538752782292e-05
49,5,-3.8042824326267496e-05
49,5,-3.753362341848575e-05
49,5,-3.0351959254917843e-05
49,5,-4.4933383842697087e-05
49,5,-4.170678145652194e-05
49,5,-3.0621120711711965e-05
49,5,-2.8104594980049103e-05
49,5,-4.3823691683042484e-05
49,5,-4.193683183043164e-05
49,5,-3.0222676705951985e-05
49,5,-3.320799879639731e-05
49,5,-3.26122878636755e-05
49,5,-3.0915207275403016e-05
49,5,-4.8590598975623977e-05
49,5,-3.6955647661645805e-05
49,5,-4.989025473314812e-05
49,5,-4.46817345918497e-05
49,5,-3.0491650157252935e-05
49,5,-3.7876093103787864e-05
49,5,-3.369327719039133e-05
49,5,-3.380383664212982e-05
49,5,-2.7722640764508066e-05
49,5,-4.0970610276772865e-05
49,5,-3.5486240842964216e-05
49,5,-3.360272979026051e-05
49,5,-4.319948966935471e-05
49,5,-3.652823323976038e-05
49,5,-2.774564057249728e-05
49,5,-3.348934887221228e-05
49,5,-3.3247945796621904e-05
49,5,-3.316865613914809e-05
49,5,-3.0498055607070277e-05
49,5,-4.100525319819851e-05
49,5,-3.391160548711563e-05
49,5,-4.628432882455421e-05
49,5,-3.5041895857465636e-05
49,5,-3.367286670885998e-05
49,5,-3.076624146534319e-05
49,5,-4.8184120627732085e-05
49,5,-3.899917283271446e-05
49,5,-3.317443360450459e-05
49,5,-4.273257555075129e-05
49,5,-3.713432476288946e-05
49,5,-3.121217499222516e-05
49,5,-2.927820870554513e-05
49,5,-2.9392032060460615e-05
49,5,-2.96564727861037e-05
49,5,-3.544844490750029e-05
49,5,-5.169133151483238e-05
49,5,-2.953612203756168e-05
49,5,-4.4779148004338195e-05
49,5,-5.4640024152936465e-05
49,5,-2.7709258400800786e-05
49,5,-4.091044704925882e-05
49,5,-4.381291070882794e-05
49,5,-2.749785498779215e-05
49,5,-3.628369002668498e-05
49,5,-4.6580169613503585e-05
49,5,-3.095668951779356e-05
49,5,-2.9154237520256622e-05
49,5,-3.548538992941629e-05
49,5,-3.837196633232182e-05
49,5,-2.7365252924028218e-05
49,5,-3.940028837405094e-05
49,5,-4.2332250952590076e-05
49,5,-2.919551603989008e-05
49,5,-3.92297391030741e-05
49,5,-4.590699561517219e-05
49,5,-3.3956358336646486e-05
49,5,-4.8327609457357384e-05
49,5,-5.391346337244458e-05
49,5,-2.620306282218816e-05
49,5,-4.2333510028320524e-05
49,5,-5.154477034785131e-05
49,5,-3.278533022548817e-05
49,5,-3.9037838684759756e-05
49,5,-5.578654141690149e-05
49,5,-3.5854179345806204e-05
49,5,-3.764370387963209e-05
49,5,-3.679536880727582e-05
49,5,-3.238294033841154e-05
49,5,-2.906616609583523e-05
49,5,-3.273923800004339e-05
49,5,-3.184659398165887e-05
49,5,-2.787288676185891e-05
49,5,-3.305874042891857e-05
49,5,-3.088185999064905e-05
49,5,-3.316991497061828e-05
49,5,-3.9006767051978804e-05
49,5,-5.1176462370093086e-05
49,5,-4.3465017822589126e-05
49,5,-3.476363651814179e-05
49,5,-3.158824644240694e-05
49,5,-4.672886147486996e-05
49,5,-3.3014445246344506e-05
49,5,-2.8388022989723176e-05
49,5,-3.696279709006014e-05
49,5,-3.154796065793058e-05
49,5,-3.0583547519141504e-05
49,5,-3.797696258625599e-05
49,5,-2.8925264475845682e-05
49,5,-3.0072286696735545e-05
49,5,-3.171447186021018e-05
49,5,-4.059363830202564e-05
49,5,-3.126702771230253e-05
49,5,-2.73401808179545e-05
49,5,-3.714285683406154e-05
49,5,-3.1723877432674635e-05
49,5,-3.343971177631816e-05
49,5,-3.4917607273175354e-05
49,5,-4.354235194823215e-05
49,5,-3.119888407336003e-05
49,5,-3.549913225197324e-05
49,5,-3.498210632503547e-05
49,5,-3.51556388315908e-05
49,5,-2.374982912506878e-05
49,5,-3.514122271374269e-05
49,5,-3.342072426148454e-05
49,5,-4.276843152594838e-05
49,5,-2.901441152346109e-05
49,5,-3.510506252226492e-05
49,5,-3.835337223767035e-05
49,5,-2.9137427755792825e-05
49,5,-3.6340812003204985e-05
49,5,-3.311855452916838e-05
49,5,-2.704312120280466e-05
49,5,-3.0241714485381392e-05
49,5,-3.7780113188989276e-05
49,5,-4.133655110723488e-05
49,5,-3.2527587828496e-05
49,5,-3.870748242445514e-05
49,5,-3.634547792954573e-05
49,5,-3.1304321537216784e-05
49,5,-4.40226082810903e-05
49,5,-4.002210591199778e-05
49,5,-3.470126259172784e-05
49,5,-3.602773331830728e-05
49,5,-4.642955433253982e-05
49,5,-3.7660153558935684e-05
49,5,-4.2071088165391055e-05
49,5,-3.66183854819088e-05
49,5,-2.8838503235054875e-05
49,5,-3.4832340736136214e-05
49,5,-4.019794738630925e-05
49,5,-3.4051000087612267e-05
49,5,-2.9442004471111924e-05
49,5,-4.250244641309519e-05
49,5,-3.648901247881026e-05
49,5,-3.805836002582859e-05
49,5,-3.448839002652483e-05
49,5,-3.8628359837678965e-05
49,5,-3.258483628763273e-05
49,5,-2.931431648422683e-05
49,5,-3.876900127597365e-05
49,5,-2.78714694177251e-05
49,5,-3.636882805698453e-05
49,5,-2.7363170638206014e-05
49,5,-3.480471237628807e-05
49,5,-3.4887587367514374e-05
49,5,-4.00908233420506e-05
49,5,-3.398093868316613e-05
49,5,-3.0512358181611414e-05
49,5,-3.171080993492621e-05
49,5,-3.776447320840779e-05
49,5,-3.3964738553970085e-05
49,5,-3.047407247451492e-05
49,5,-3.107970911813215e-05
49,5,-3.061591219110198e-05
49,5,-4.065696969666517e-05
49,5,-4.655883345484524e-05
49,5,-3.3004090207468446e-05
49,5,-4.101839013694684e-05
49,5,-3.861704533762283e-05
49,5,-4.3685757745548205e-05
49,5,-4.342308394464169e-05
49,5,-3.0042892086206807e-05
49,5,-3.483286691081101e-05
49,5,-3.975825826808854e-05
49,5,-3.899855972925629e-05
49,5,-3.721973328018761e-05
49,5,-3.622709826954306e-05
49,5,-3.54396283174011e-05
49,5,-3.720896161884431e-05
49,5,-3.349677045521175e-05
49,5,-2.5389328202254772e-05
49,5,-3.637561158056037e-05
49,5,-3.679362399790207e-05
49,5,-2.844198911538436e-05
49,5,-3.584912435511346e-05
49,5,-3.534403227609695e-05
49,5,-2.532434488305456e-05
49,5,-3.487292772292889e-05
49,5,-4.102322983995152e-05
49,5,-3.101399995968275e-05
49,5,-4.285887579997088e-05
49,5,-4.2841257731274316e-05
49,5,-2.600343667048886e-05
49,5,-3.413328311975436e-05
49,5,-4.750101779315305e-05
49,5,-2.786227913473426e-05
49,5,-3.46585539792774e-05
49,5,-3.952464391215223e-05
49,5,-3.1971193447458325e-05
49,5,-3.244221131880532e-05
49,5,-3.836091880695327e-05
49,5,-3.725731480587851e-05
49,5,-2.702421244882015e-05
49,5,-3.96628415991451e-05
49,5,-4.4067796669234824e-05
49,5,-3.093745805681018e-05
49,5,-3.7552435914631806e-05
49,5,-4.467364310433545e-05
49,5,-3.459473723059286e-05
49,5,-3.04052555124057e-05
49,5,-4.307333086470946e-05
49,5,-4.727617263619531e-05
49,5,-3.3029119872785836e-05
49,5,-3.552940062373459e-05
